,jaar,maand,brandstof_omschrijving,aantal,cum aantal
2266,2012,jan,Alcohol,161,2162
2267,2012,jan,Benzine,45995,3468973
2268,2012,jan,CNG,48,663
2269,2012,jan,Diesel,9619,293031
2270,2012,jan,Elektriciteit,32,533
2271,2012,jan,LPG,949,28999
2272,2012,feb,Alcohol,43,2205
2273,2012,feb,Benzine,31468,3500441
2274,2012,feb,CNG,18,681
2275,2012,feb,Diesel,5811,298842
2276,2012,feb,Elektriciteit,17,550
2277,2012,feb,LPG,585,29584
2278,2012,mrt,Alcohol,29,2234
2279,2012,mrt,Benzine,38477,3538918
2280,2012,mrt,CNG,74,755
2281,2012,mrt,Diesel,6595,305437
2282,2012,mrt,Elektriciteit,19,569
2283,2012,mrt,LPG,846,30430
2284,2012,apr,Alcohol,27,2261
2285,2012,apr,Benzine,29194,3568112
2286,2012,apr,CNG,24,779
2287,2012,apr,Diesel,5736,311173
2288,2012,apr,Elektriciteit,11,580
2289,2012,apr,LPG,457,30887
2290,2012,mei,Alcohol,30,2291
2291,2012,mei,Benzine,31865,3599977
2292,2012,mei,CNG,19,798
2293,2012,mei,Diesel,7164,318337
2294,2012,mei,Elektriciteit,18,598
2295,2012,mei,LPG,681,31568
2296,2012,jun,Alcohol,17,2308
2297,2012,jun,Benzine,48295,3648272
2298,2012,jun,CNG,22,820
2299,2012,jun,Diesel,11145,329482
2300,2012,jun,Elektriciteit,38,636
2301,2012,jun,LPG,2777,34345
2302,2012,jul,Alcohol,12,2320
2303,2012,jul,Benzine,22380,3670652
2304,2012,jul,CNG,17,837
2305,2012,jul,Diesel,4940,334422
2306,2012,jul,Elektriciteit,11,647
2307,2012,jul,LPG,276,34621
2308,2012,aug,Alcohol,23,2343
2309,2012,aug,Benzine,26203,3696855
2310,2012,aug,CNG,69,906
2311,2012,aug,Diesel,3939,338361
2312,2012,aug,Elektriciteit,18,665
2313,2012,aug,LPG,242,34863
2314,2012,sep,Alcohol,5,2348
2315,2012,sep,Benzine,23829,3720684
2316,2012,sep,CNG,11,917
2317,2012,sep,Diesel,4313,342674
2318,2012,sep,Elektriciteit,23,688
2319,2012,sep,LPG,183,35046
2320,2012,okt,Alcohol,7,2355
2321,2012,okt,Benzine,18007,3738691
2322,2012,okt,CNG,10,927
2323,2012,okt,Diesel,4551,347225
2324,2012,okt,Elektriciteit,24,712
2325,2012,okt,LPG,230,35276
2326,2012,nov,Alcohol,5,2360
2327,2012,nov,Benzine,20413,3759104
2328,2012,nov,CNG,30,957
2329,2012,nov,Diesel,5055,352280
2330,2012,nov,Elektriciteit,21,733
2331,2012,nov,LPG,234,35510
2332,2012,dec,Alcohol,5,2365
2333,2012,dec,Benzine,12751,3771855
2334,2012,dec,CNG,90,1047
2335,2012,dec,Diesel,3615,355895
2336,2012,dec,Elektriciteit,13,746
2337,2012,dec,LPG,254,35764
2338,2013,jan,Alcohol,8,2373
2339,2013,jan,Benzine,38421,3810276
2340,2013,jan,CNG,46,1093
2341,2013,jan,Diesel,5525,361420
2342,2013,jan,Elektriciteit,22,768
2343,2013,jan,LPG,394,36158
2344,2013,feb,Alcohol,6,2379
2345,2013,feb,Benzine,26640,3836916
2346,2013,feb,CNG,36,1129
2347,2013,feb,Diesel,3868,365288
2348,2013,feb,Elektriciteit,16,784
2349,2013,feb,LPG,456,36614
2350,2013,mrt,Alcohol,3,2382
2351,2013,mrt,Benzine,28011,3864927
2352,2013,mrt,CNG,33,1162
2353,2013,mrt,Diesel,5463,370751
2354,2013,mrt,Elektriciteit,39,823
2355,2013,mrt,LPG,158,36772
2356,2013,apr,Alcohol,3,2385
2357,2013,apr,Benzine,24091,3889018
2358,2013,apr,CNG,21,1183
2359,2013,apr,Diesel,5220,375971
2360,2013,apr,Elektriciteit,16,839
2361,2013,apr,LPG,43,36815
2362,2013,mei,Alcohol,2,2387
2363,2013,mei,Benzine,24827,3913845
2364,2013,mei,CNG,31,1214
2365,2013,mei,Diesel,4907,380878
2366,2013,mei,Elektriciteit,56,895
2367,2013,mei,LPG,47,36862
2368,2013,jun,Alcohol,1,2388
2369,2013,jun,Benzine,28658,3942503
2370,2013,jun,CNG,30,1244
2371,2013,jun,Diesel,5526,386404
2372,2013,jun,Elektriciteit,72,967
2373,2013,jun,LPG,64,36926
2374,2013,jul,Benzine,24105,3966608
2375,2013,jul,CNG,17,1261
2376,2013,jul,Diesel,6038,392442
2377,2013,jul,Elektriciteit,45,1012
2378,2013,jul,LPG,34,36960
2379,2013,aug,Alcohol,4,2392
2380,2013,aug,Benzine,23236,3989844
2381,2013,aug,CNG,16,1277
2382,2013,aug,Diesel,4884,397326
2383,2013,aug,Elektriciteit,68,1080
2384,2013,aug,LPG,32,36992
2385,2013,sep,Alcohol,3,2395
2386,2013,sep,Benzine,25192,4015036
2387,2013,sep,CNG,36,1313
2388,2013,sep,Diesel,5319,402645
2389,2013,sep,Elektriciteit,148,1228
2390,2013,sep,LPG,89,37081
2391,2013,okt,Alcohol,5,2400
2392,2013,okt,Benzine,27307,4042343
2393,2013,okt,CNG,27,1340
2394,2013,okt,Diesel,6733,409378
2395,2013,okt,Elektriciteit,114,1342
2396,2013,okt,LPG,90,37171
2397,2013,nov,Alcohol,3,2403
2398,2013,nov,Benzine,30395,4072738
2399,2013,nov,CNG,32,1372
2400,2013,nov,Diesel,6842,416220
2401,2013,nov,Elektriciteit,336,1678
2402,2013,nov,LPG,193,37364
2403,2013,dec,Benzine,24601,4097339
2404,2013,dec,CNG,22,1394
2405,2013,dec,Diesel,7927,424147
2406,2013,dec,Elektriciteit,800,2478
2407,2013,dec,LPG,96,37460
2408,2014,jan,Alcohol,2,2405
2409,2014,jan,Benzine,38379,4135718
2410,2014,jan,CNG,42,1436
2411,2014,jan,Diesel,6174,430321
2412,2014,jan,Elektriciteit,21,2499
2413,2014,jan,LPG,50,37510
2414,2014,feb,Alcohol,3,2408
2415,2014,feb,Benzine,30360,4166078
2416,2014,feb,CNG,43,1479
2417,2014,feb,Diesel,4770,435091
2418,2014,feb,Elektriciteit,39,2538
2419,2014,feb,LPG,64,37574
2420,2014,mrt,Alcohol,2,2410
2421,2014,mrt,Benzine,25049,4191127
2422,2014,mrt,CNG,133,1612
2423,2014,mrt,Diesel,4987,440078
2424,2014,mrt,Elektriciteit,259,2797
2425,2014,mrt,LPG,158,37732
2426,2014,apr,Alcohol,4,2414
2427,2014,apr,Benzine,24547,4215674
2428,2014,apr,CNG,191,1803
2429,2014,apr,Diesel,5000,445078
2430,2014,apr,Elektriciteit,84,2881
2431,2014,apr,LPG,132,37864
2432,2014,mei,Alcohol,4,2418
2433,2014,mei,Benzine,26595,4242269
2434,2014,mei,CNG,204,2007
2435,2014,mei,Diesel,5569,450647
2436,2014,mei,Elektriciteit,112,2993
2437,2014,mei,LPG,73,37937
2438,2014,jun,Alcohol,3,2421
2439,2014,jun,Benzine,27158,4269427
2440,2014,jun,CNG,185,2192
2441,2014,jun,Diesel,5685,456332
2442,2014,jun,Elektriciteit,164,3157
2443,2014,jun,LPG,134,38071
2444,2014,jul,Alcohol,4,2425
2445,2014,jul,Benzine,24597,4294024
2446,2014,jul,CNG,252,2444
2447,2014,jul,Diesel,6225,462557
2448,2014,jul,Elektriciteit,77,3234
2449,2014,jul,LPG,71,38142
2450,2014,aug,Alcohol,3,2428
2451,2014,aug,Benzine,21945,4315969
2452,2014,aug,CNG,147,2591
2453,2014,aug,Diesel,5086,467643
2454,2014,aug,Elektriciteit,85,3319
2455,2014,aug,LPG,48,38190
2456,2014,sep,Alcohol,3,2431
2457,2014,sep,Benzine,25693,4341662
2458,2014,sep,CNG,186,2777
2459,2014,sep,Diesel,5564,473207
2460,2014,sep,Elektriciteit,185,3504
2461,2014,sep,LPG,60,38250
2462,2014,sep,Waterstof,2,4
2463,2014,okt,Alcohol,2,2433
2464,2014,okt,Benzine,29086,4370748
2465,2014,okt,CNG,215,2992
2466,2014,okt,Diesel,6905,480112
2467,2014,okt,Elektriciteit,80,3584
2468,2014,okt,LPG,56,38306
2469,2014,nov,Alcohol,5,2438
2470,2014,nov,Benzine,26650,4397398
2471,2014,nov,CNG,158,3150
2472,2014,nov,Diesel,6376,486488
2473,2014,nov,Elektriciteit,114,3698
2474,2014,nov,LPG,45,38351
2475,2014,dec,Alcohol,5,2443
2476,2014,dec,Benzine,24115,4421513
2477,2014,dec,CNG,628,3778
2478,2014,dec,Diesel,8575,495063
2479,2014,dec,Elektriciteit,423,4121
2480,2014,dec,LPG,21,38372
2481,2015,jan,Alcohol,6,2449
2482,2015,jan,Benzine,42843,4464356
2483,2015,jan,CNG,111,3889
2484,2015,jan,Diesel,6846,501909
2485,2015,jan,Elektriciteit,230,4351
2486,2015,jan,LPG,31,38403
2487,2015,jan,Waterstof,1,5
2488,2015,feb,Alcohol,6,2455
2489,2015,feb,Benzine,32589,4496945
2490,2015,feb,CNG,30,3919
2491,2015,feb,Diesel,4388,506297
2492,2015,feb,Elektriciteit,81,4432
2493,2015,feb,LPG,32,38435
2494,2015,mrt,Alcohol,4,2459
2495,2015,mrt,Benzine,26695,4523640
2496,2015,mrt,CNG,40,3959
2497,2015,mrt,Diesel,5282,511579
2498,2015,mrt,Elektriciteit,227,4659
2499,2015,mrt,LPG,15,38450
2500,2015,mrt,Waterstof,3,8
2501,2015,apr,Alcohol,3,2462
2502,2015,apr,Benzine,25948,4549588
2503,2015,apr,CNG,36,3995
2504,2015,apr,Diesel,5217,516796
2505,2015,apr,Elektriciteit,104,4763
2506,2015,apr,LPG,21,38471
2507,2015,mei,Alcohol,1,2463
2508,2015,mei,Benzine,26093,4575681
2509,2015,mei,CNG,40,4035
2510,2015,mei,Diesel,5230,522026
2511,2015,mei,Elektriciteit,120,4883
2512,2015,mei,LPG,34,38505
2513,2015,jun,Alcohol,9,2472
2514,2015,jun,Benzine,32965,4608646
2515,2015,jun,CNG,60,4095
2516,2015,jun,Diesel,6744,528770
2517,2015,jun,Elektriciteit,231,5114
2518,2015,jun,LPG,27,38532
2519,2015,jun,Waterstof,1,9
2520,2015,jul,Alcohol,9,2481
2521,2015,jul,Benzine,30591,4639237
2522,2015,jul,CNG,49,4144
2523,2015,jul,Diesel,6773,535543
2524,2015,jul,Elektriciteit,141,5255
2525,2015,jul,LPG,36,38568
2526,2015,aug,Alcohol,5,2486
2527,2015,aug,Benzine,26740,4665977
2528,2015,aug,CNG,48,4192
2529,2015,aug,Diesel,6372,541915
2530,2015,aug,Elektriciteit,138,5393
2531,2015,aug,LPG,33,38601
2532,2015,sep,Alcohol,9,2495
2533,2015,sep,Benzine,31271,4697248
2534,2015,sep,CNG,49,4241
2535,2015,sep,Diesel,6059,547974
2536,2015,sep,Elektriciteit,786,6179
2537,2015,sep,LNG,1,2
2538,2015,sep,LPG,27,38628
2539,2015,sep,Waterstof,1,10
2540,2015,okt,Alcohol,6,2501
2541,2015,okt,Benzine,30945,4728193
2542,2015,okt,CNG,68,4309
2543,2015,okt,Diesel,7103,555077
2544,2015,okt,Elektriciteit,2672,8851
2545,2015,okt,LPG,33,38661
2546,2015,nov,Alcohol,2,2503
2547,2015,nov,Benzine,28129,4756322
2548,2015,nov,CNG,23,4332
2549,2015,nov,Diesel,7845,562922
2550,2015,nov,Elektriciteit,3769,12620
2551,2015,nov,LPG,35,38696
2552,2015,nov,Waterstof,2,12
2553,2015,dec,Alcohol,8,2511
2554,2015,dec,Benzine,26759,4783081
2555,2015,dec,CNG,47,4379
2556,2015,dec,Diesel,14480,577402
2557,2015,dec,Elektriciteit,12123,24743
2558,2015,dec,LPG,17,38713
2559,2015,dec,Waterstof,7,19
2560,2016,jan,Alcohol,4,2515
2561,2016,jan,Benzine,41050,4824131
2562,2016,jan,CNG,25,4404
2563,2016,jan,Diesel,4884,582286
2564,2016,jan,Elektriciteit,745,25488
2565,2016,jan,LPG,3,38716
2566,2016,feb,Alcohol,8,2523
2567,2016,feb,Benzine,30356,4854487
2568,2016,feb,CNG,19,4423
2569,2016,feb,Diesel,4376,586662
2570,2016,feb,Elektriciteit,700,26188
2571,2016,feb,LPG,8,38724
2572,2016,mrt,Alcohol,3,2526
2573,2016,mrt,Benzine,30533,4885020
2574,2016,mrt,CNG,15,4438
2575,2016,mrt,Diesel,5094,591756
2576,2016,mrt,Elektriciteit,1211,27399
2577,2016,mrt,LPG,5,38729
2578,2016,apr,Alcohol,8,2534
2579,2016,apr,Benzine,29291,4914311
2580,2016,apr,CNG,25,4463
2581,2016,apr,Diesel,5068,596824
2582,2016,apr,Elektriciteit,974,28373
2583,2016,apr,LPG,9,38738
2584,2016,mei,Alcohol,6,2540
2585,2016,mei,Benzine,30155,4944466
2586,2016,mei,CNG,7,4470
2587,2016,mei,Diesel,4792,601616
2588,2016,mei,Elektriciteit,1104,29477
2589,2016,mei,LPG,8,38746
2590,2016,jun,Alcohol,7,2547
2591,2016,jun,Benzine,38419,4982885
2592,2016,jun,CNG,34,4504
2593,2016,jun,Diesel,6295,607911
2594,2016,jun,Elektriciteit,1320,30797
2595,2016,jun,LPG,8,38754
2596,2016,jul,Alcohol,4,2551
2597,2016,jul,Benzine,32168,5015053
2598,2016,jul,CNG,18,4522
2599,2016,jul,Diesel,5802,613713
2600,2016,jul,Elektriciteit,1319,32116
2601,2016,jul,LPG,4,38758
2602,2016,aug,Alcohol,3,2554
2603,2016,aug,Benzine,28211,5043264
2604,2016,aug,CNG,78,4600
2605,2016,aug,Diesel,4806,618519
2606,2016,aug,Elektriciteit,1522,33638
2607,2016,aug,LPG,3,38761
2608,2016,sep,Alcohol,9,2563
2609,2016,sep,Benzine,33127,5076391
2610,2016,sep,CNG,51,4651
2611,2016,sep,Diesel,5468,623987
2612,2016,sep,Elektriciteit,2114,35752
2613,2016,sep,LPG,8,38769
2614,2016,okt,Alcohol,8,2571
2615,2016,okt,Benzine,30236,5106627
2616,2016,okt,CNG,27,4678
2617,2016,okt,Diesel,5536,629523
2618,2016,okt,Elektriciteit,1864,37616
2619,2016,okt,LPG,7,38776
2620,2016,nov,Alcohol,3,2574
2621,2016,nov,Benzine,31290,5137917
2622,2016,nov,CNG,74,4752
2623,2016,nov,Diesel,5723,635246
2624,2016,nov,Elektriciteit,2954,40570
2625,2016,nov,LPG,11,38787
2626,2016,dec,Alcohol,7,2581
2627,2016,dec,Benzine,26289,5164206
2628,2016,dec,CNG,92,4844
2629,2016,dec,Diesel,6018,641264
2630,2016,dec,Elektriciteit,8971,49541
2631,2016,dec,LPG,6,38793
2632,2017,jan,Alcohol,7,2588
2633,2017,jan,Benzine,49451,5213657
2634,2017,jan,CNG,62,4906
2635,2017,jan,Diesel,7636,648900
2636,2017,jan,Elektriciteit,2612,52153
2637,2017,jan,LPG,4,38797
2638,2017,feb,Alcohol,11,2599
2639,2017,feb,Benzine,34259,5247916
2640,2017,feb,CNG,20,4926
2641,2017,feb,Diesel,5577,654477
2642,2017,feb,Elektriciteit,1594,53747
2643,2017,feb,LPG,8,38805
2644,2017,mrt,Alcohol,5,2604
2645,2017,mrt,Benzine,38919,5286835
2646,2017,mrt,CNG,43,4969
2647,2017,mrt,Diesel,6734,661211
2648,2017,mrt,Elektriciteit,1829,55576
2649,2017,mrt,LPG,5,38810
2650,2017,apr,Alcohol,6,2610
2651,2017,apr,Benzine,31838,5318673
2652,2017,apr,CNG,89,5058
2653,2017,apr,Diesel,5868,667079
2654,2017,apr,Elektriciteit,1357,56933
2655,2017,apr,LPG,7,38817
2656,2017,mei,Alcohol,14,2624
2657,2017,mei,Benzine,36882,5355555
2658,2017,mei,CNG,61,5119
2659,2017,mei,Diesel,7002,674081
2660,2017,mei,Elektriciteit,2108,59041
2661,2017,mei,LPG,6,38823
2662,2017,jun,Alcohol,12,2636
2663,2017,jun,Benzine,40806,5396361
2664,2017,jun,CNG,87,5206
2665,2017,jun,Diesel,7783,681864
2666,2017,jun,Elektriciteit,2457,61498
2667,2017,jun,LPG,3,38826
2668,2017,jul,Alcohol,13,2649
2669,2017,jul,Benzine,34111,5430472
2670,2017,jul,CNG,56,5262
2671,2017,jul,Diesel,7166,689030
2672,2017,jul,Elektriciteit,1945,63443
2673,2017,jul,LPG,3,38829
2674,2017,aug,Alcohol,6,2655
2675,2017,aug,Benzine,31235,5461707
2676,2017,aug,CNG,119,5381
2677,2017,aug,Diesel,6092,695122
2678,2017,aug,Elektriciteit,2041,65484
2679,2017,aug,LNG,1,3
2680,2017,aug,LPG,5,38834
2681,2017,sep,Alcohol,9,2664
2682,2017,sep,Benzine,36322,5498029
2683,2017,sep,CNG,57,5438
2684,2017,sep,Diesel,6711,701833
2685,2017,sep,Elektriciteit,2595,68079
2686,2017,sep,LNG,1,4
2687,2017,sep,LPG,5,38839
2688,2017,okt,Alcohol,5,2669
2689,2017,okt,Benzine,37092,5535121
2690,2017,okt,CNG,47,5485
2691,2017,okt,Diesel,7202,709035
2692,2017,okt,Elektriciteit,2382,70461
2693,2017,okt,LPG,9,38848
2694,2017,nov,Alcohol,4,2673
2695,2017,nov,Benzine,39162,5574283
2696,2017,nov,CNG,80,5565
2697,2017,nov,Diesel,6762,715797
2698,2017,nov,Elektriciteit,2696,73157
2699,2017,nov,LPG,8,38856
2700,2017,dec,Alcohol,8,2681
2701,2017,dec,Benzine,22857,5597140
2702,2017,dec,CNG,12,5577
2703,2017,dec,Diesel,4744,720541
2704,2017,dec,Elektriciteit,2150,75307
2705,2017,dec,LPG,4,38860
2706,2017,dec,Waterstof,2,21
2707,2018,jan,Alcohol,16,2697
2708,2018,jan,Benzine,55384,5652524
2709,2018,jan,CNG,60,5637
2710,2018,jan,Diesel,9937,730478
2711,2018,jan,Elektriciteit,3669,78976
2712,2018,jan,LNG,1,5
2713,2018,jan,LPG,5,38865
2714,2018,feb,Alcohol,11,2708
2715,2018,feb,Benzine,37129,5689653
2716,2018,feb,CNG,30,5667
2717,2018,feb,Diesel,7127,737605
2718,2018,feb,Elektriciteit,2594,81570
2719,2018,feb,LPG,4,38869
2720,2018,mrt,Alcohol,15,2723
2721,2018,mrt,Benzine,43596,5733249
2722,2018,mrt,CNG,57,5724
2723,2018,mrt,Diesel,7917,745522
2724,2018,mrt,Elektriciteit,4203,85773
2725,2018,mrt,LPG,6,38875
2726,2018,apr,Alcohol,16,2739
2727,2018,apr,Benzine,36556,5769805
2728,2018,apr,CNG,47,5771
2729,2018,apr,Diesel,6609,752131
2730,2018,apr,Elektriciteit,2812,88585
2731,2018,apr,LNG,1,6
2732,2018,apr,LPG,5,38880
2733,2018,mei,Alcohol,10,2749
2734,2018,mei,Benzine,39319,5809124
2735,2018,mei,CNG,132,5903
2736,2018,mei,Diesel,6643,758774
2737,2018,mei,Elektriciteit,3505,92090
2738,2018,mei,LPG,11,38891
2739,2018,jun,Alcohol,18,2767
2740,2018,jun,Benzine,48560,5857684
2741,2018,jun,CNG,71,5974
2742,2018,jun,Diesel,7016,765790
2743,2018,jun,Elektriciteit,4737,96827
2744,2018,jun,LPG,7,38898
2745,2018,jul,Alcohol,16,2783
2746,2018,jul,Benzine,39894,5897578
2747,2018,jul,CNG,83,6057
2748,2018,jul,Diesel,6874,772664
2749,2018,jul,Elektriciteit,2969,99796
2750,2018,jul,LPG,9,38907
2751,2018,aug,Alcohol,21,2804
2752,2018,aug,Benzine,43522,5941100
2753,2018,aug,CNG,66,6123
2754,2018,aug,Diesel,6187,778851
2755,2018,aug,Elektriciteit,3614,103410
2756,2018,aug,LPG,5,38912
2757,2018,sep,Alcohol,17,2821
2758,2018,sep,Benzine,32501,5973601
2759,2018,sep,CNG,8,6131
2760,2018,sep,Diesel,4808,783659
2761,2018,sep,Elektriciteit,4563,107973
2762,2018,sep,LPG,6,38918
2763,2018,okt,Alcohol,20,2841
2764,2018,okt,Benzine,34689,6008290
2765,2018,okt,CNG,24,6155
2766,2018,okt,Diesel,5491,789150
2767,2018,okt,Elektriciteit,3455,111428
2768,2018,okt,LPG,10,38928
2769,2018,nov,Alcohol,18,2859
2770,2018,nov,Benzine,38332,6046622
2771,2018,nov,CNG,13,6168
2772,2018,nov,Diesel,5474,794624
2773,2018,nov,Elektriciteit,4936,116364
2774,2018,nov,LPG,9,38937
2775,2018,dec,Alcohol,24,2883
2776,2018,dec,Benzine,23198,6069820
2777,2018,dec,CNG,11,6179
2778,2018,dec,Diesel,3460,798084
2779,2018,dec,Elektriciteit,7041,123405
2780,2018,dec,LPG,7,38944
2781,2019,jan,Alcohol,15,2898
2782,2019,jan,Benzine,49652,6119472
2783,2019,jan,CNG,22,6201
2784,2019,jan,Diesel,6382,804466
2785,2019,jan,Elektriciteit,5195,128600
2786,2019,jan,LPG,11,38955
2787,2019,jan,Waterstof,1,22
2788,2019,feb,Alcohol,18,2916
2789,2019,feb,Benzine,36174,6155646
2790,2019,feb,CNG,25,6226
2791,2019,feb,Diesel,4871,809337
2792,2019,feb,Elektriciteit,3930,132530
2793,2019,feb,LPG,3,38958
2794,2019,mrt,Alcohol,22,2938
2795,2019,mrt,Benzine,41620,6197266
2796,2019,mrt,CNG,28,6254
2797,2019,mrt,Diesel,5282,814619
2798,2019,mrt,Elektriciteit,7231,139761
2799,2019,mrt,LPG,3,38961
2800,2019,apr,Alcohol,19,2957
2801,2019,apr,Benzine,37601,6234867
2802,2019,apr,CNG,26,6280
2803,2019,apr,Diesel,5117,819736
2804,2019,apr,Elektriciteit,4699,144460
2805,2019,apr,LPG,4,38965
2806,2019,mei,Alcohol,21,2978
2807,2019,mei,Benzine,41858,6276725
2808,2019,mei,CNG,18,6298
2809,2019,mei,Diesel,5216,824952
2810,2019,mei,Elektriciteit,5537,149997
2811,2019,mei,LPG,11,38976
2812,2019,jun,Alcohol,14,2992
2813,2019,jun,Benzine,43063,6319788
2814,2019,jun,CNG,23,6321
2815,2019,jun,Diesel,5283,830235
2816,2019,jun,Elektriciteit,7371,157368
2817,2019,jun,LPG,5,38981
2818,2019,jun,Waterstof,2,24
2819,2019,jul,Alcohol,29,3021
2820,2019,jul,Benzine,40025,6359813
2821,2019,jul,CNG,37,6358
2822,2019,jul,Diesel,5543,835778
2823,2019,jul,Elektriciteit,4742,162110
2824,2019,jul,LPG,8,38989
2825,2019,aug,Alcohol,12,3033
2826,2019,aug,Benzine,39076,6398889
2827,2019,aug,CNG,26,6384
2828,2019,aug,Diesel,4483,840261
2829,2019,aug,Elektriciteit,5616,167726
2830,2019,aug,LPG,7,38996
2831,2019,sep,Alcohol,17,3050
2832,2019,sep,Benzine,37845,6436734
2833,2019,sep,CNG,29,6413
2834,2019,sep,Diesel,3844,844105
2835,2019,sep,Elektriciteit,10607,178333
2836,2019,sep,LPG,8,39004
2837,2019,sep,Waterstof,1,25
2838,2019,okt,Alcohol,14,3064
2839,2019,okt,Benzine,41376,6478110
2840,2019,okt,CNG,70,6483
2841,2019,okt,Diesel,4281,848386
2842,2019,okt,Elektriciteit,5477,183810
2843,2019,okt,LPG,10,39014
2844,2019,okt,Waterstof,2,27
2845,2019,nov,Alcohol,20,3084
2846,2019,nov,Benzine,42337,6520447
2847,2019,nov,CNG,34,6517
2848,2019,nov,Diesel,4450,852836
2849,2019,nov,Elektriciteit,9962,193772
2850,2019,nov,LPG,5,39019
2851,2019,dec,Alcohol,16,3100
2852,2019,dec,Benzine,28558,6549005
2853,2019,dec,CNG,55,6572
2854,2019,dec,Diesel,4221,857057
2855,2019,dec,Elektriciteit,24753,218525
2856,2019,dec,LPG,9,39028
2857,2020,jan,Alcohol,15,3115
2858,2020,jan,Benzine,50187,6599192
2859,2020,jan,CNG,15,6587
2860,2020,jan,Diesel,4537,861594
2861,2020,jan,Elektriciteit,7365,225890
2862,2020,jan,LPG,16,39044
2863,2020,jan,Waterstof,7,34
2864,2020,feb,Alcohol,16,3131
2865,2020,feb,Benzine,36521,6635713
2866,2020,feb,CNG,14,6601
2867,2020,feb,Diesel,3412,865006
2868,2020,feb,Elektriciteit,6864,232754
2869,2020,feb,LPG,8,39052
2870,2020,feb,Waterstof,1,35
2871,2020,mrt,Alcohol,16,3147
2872,2020,mrt,Benzine,32615,6668328
2873,2020,mrt,CNG,16,6617
2874,2020,mrt,Diesel,3326,868332
2875,2020,mrt,Elektriciteit,8399,241153
2876,2020,mrt,LPG,11,39063
2877,2020,apr,Alcohol,10,3157
2878,2020,apr,Benzine,18250,6686578
2879,2020,apr,CNG,8,6625
2880,2020,apr,Diesel,1639,869971
2881,2020,apr,Elektriciteit,4075,245228
2882,2020,apr,LPG,1,39064
2883,2020,mei,Alcohol,17,3174
2884,2020,mei,Benzine,22790,6709368
2885,2020,mei,CNG,4,6629
2886,2020,mei,Diesel,2208,872179
2887,2020,mei,Elektriciteit,3797,249025
2888,2020,mei,LPG,5,39069
2889,2020,jun,Alcohol,18,3192
2890,2020,jun,Benzine,34065,6743433
2891,2020,jun,CNG,12,6641
2892,2020,jun,Diesel,3353,875532
2893,2020,jun,Elektriciteit,6153,255178
2894,2020,jun,LPG,10,39079
2895,2020,jun,Waterstof,1,36
2896,2020,jul,Alcohol,21,3213
2897,2020,jul,Benzine,43231,6786664
2898,2020,jul,CNG,16,6657
2899,2020,jul,Diesel,3949,879481
2900,2020,jul,Elektriciteit,9729,264907
2901,2020,jul,LPG,8,39087
2902,2020,jul,Waterstof,5,41
2903,2020,aug,Alcohol,15,3228
2904,2020,aug,Benzine,33090,6819754
2905,2020,aug,CNG,15,6672
2906,2020,aug,Diesel,3048,882529
2907,2020,aug,Elektriciteit,9473,274380
2908,2020,aug,LPG,10,39097
2909,2020,aug,Waterstof,2,43
2910,2020,sep,Alcohol,17,3245
2911,2020,sep,Benzine,34414,6854168
2912,2020,sep,CNG,17,6689
2913,2020,sep,Diesel,2984,885513
2914,2020,sep,Elektriciteit,13028,287408
2915,2020,sep,LPG,11,39108
2916,2020,sep,Waterstof,5,48
2917,2020,okt,Alcohol,22,3267
2918,2020,okt,Benzine,37502,6891670
2919,2020,okt,CNG,8,6697
2920,2020,okt,Diesel,3083,888596
2921,2020,okt,Elektriciteit,15017,302425
2922,2020,okt,LPG,9,39117
2923,2020,okt,Waterstof,1,49
2924,2020,nov,Alcohol,18,3285
2925,2020,nov,Benzine,35079,6926749
2926,2020,nov,CNG,13,6710
2927,2020,nov,Diesel,2659,891255
2928,2020,nov,Elektriciteit,15648,318073
2929,2020,nov,LPG,13,39130
2930,2020,nov,Waterstof,1,50
2931,2020,dec,Alcohol,16,3301
2932,2020,dec,Benzine,25822,6952571
2933,2020,dec,CNG,15,6725
2934,2020,dec,Diesel,2109,893364
2935,2020,dec,Elektriciteit,34220,352293
2936,2020,dec,LPG,10,39140
2937,2020,dec,Waterstof,1,51
2938,2021,jan,Alcohol,9,3310
2939,2021,jan,Benzine,38164,6990735
2940,2021,jan,CNG,18,6743
2941,2021,jan,Diesel,2596,895960
2942,2021,jan,Elektriciteit,12890,365183
2943,2021,jan,LPG,11,39151
2944,2021,jan,Waterstof,4,55
2945,2021,feb,Alcohol,10,3320
2946,2021,feb,Benzine,29220,7019955
2947,2021,feb,CNG,9,6752
2948,2021,feb,Diesel,2355,898315
2949,2021,feb,Elektriciteit,8461,373644
2950,2021,feb,LPG,12,39163
2951,2021,feb,Waterstof,2,57
2952,2021,mrt,Alcohol,15,3335
2953,2021,mrt,Benzine,33737,7053692
2954,2021,mrt,CNG,10,6762
2955,2021,mrt,Diesel,3149,901464
2956,2021,mrt,Elektriciteit,10393,384037
2957,2021,mrt,LPG,19,39182
2958,2021,mrt,Waterstof,15,72
2959,2021,apr,Alcohol,17,3352
2960,2021,apr,Benzine,32578,7086270
2961,2021,apr,CNG,10,6772
2962,2021,apr,Diesel,3400,904864
2963,2021,apr,Elektriciteit,10981,395018
2964,2021,apr,LPG,10,39192
2965,2021,apr,Waterstof,2,74
2966,2021,mei,Alcohol,16,3368
